account_id,industry,employees,annual_revenue_m,account_tier,existing_customer,tech_stack_maturity,website_visits_30d,pricing_page_visits_30d,content_downloads_30d,competitor_page_visits_30d,decision_maker_engaged,num_stakeholders_engaged,days_since_last_visit,fit_score,intent_score,opportunity_created
ACC2817,Manufacturing,218,41.6,Mid-Market,0,3.6,1,3,1,0,1,1,3,24.9,39.3,0
ACC2818,Healthcare,201,37.1,Mid-Market,0,5.9,3,2,1,1,1,6,14,32.3,51.6,0
ACC2819,Financial Services,160,21.9,Mid-Market,0,5.5,3,4,0,2,0,3,5,52.7,44.4,0
ACC2820,Technology,63,13.8,SMB,0,5.2,8,4,3,0,0,2,5,50.8,50.7,0
ACC2821,Technology,53,4.6,SMB,0,8.2,8,2,1,0,0,1,13,60.7,25.2,0
ACC2822,Healthcare,447,101.9,Mid-Market,0,4.1,10,3,0,1,0,2,5,28.5,41.0,1
ACC2823,Manufacturing,119,19.9,Mid-Market,0,2.8,7,3,3,0,0,2,12,21.3,40.7,0
ACC2824,Healthcare,369,54.5,Mid-Market,1,5.5,7,0,0,1,1,2,19,21.4,28.2,0
ACC2825,Healthcare,77,12.7,SMB,0,4.7,7,2,1,0,1,4,1,27.3,51.8,0
ACC2826,Technology,309,59.8,Mid-Market,0,10.0,12,1,2,2,0,0,6,68.9,38.6,0
ACC2827,Education,1331,109.4,Enterprise,0,6.9,12,2,1,1,0,2,28,45.6,33.0,0
ACC2828,Manufacturing,524,119.6,Mid-Market,0,4.7,8,2,2,1,0,1,16,31.2,32.8,0
ACC2829,Technology,143,22.3,Mid-Market,0,3.4,4,2,3,0,0,0,36,45.6,15.2,0
ACC2830,Education,341,47.2,Mid-Market,0,1.7,5,1,1,2,1,4,19,19.7,45.8,0
ACC2831,Healthcare,178,18.4,Mid-Market,0,3.4,4,2,0,0,0,2,3,23.8,22.2,1
ACC2832,Healthcare,247,38.2,Mid-Market,0,5.7,8,4,0,0,0,2,1,32.1,40.6,0
ACC2833,Manufacturing,160,26.3,Mid-Market,0,8.4,8,1,1,0,1,2,2,40.2,41.2,1
ACC2834,Retail,197,29.3,Mid-Market,0,7.7,7,1,0,0,0,0,2,38.2,15.3,0
ACC2835,Manufacturing,322,62.9,Mid-Market,0,6.0,5,1,2,0,0,4,0,33.7,32.7,0
ACC2836,Technology,67,10.2,SMB,0,4.9,3,2,2,2,0,1,23,49.9,27.6,0
ACC2837,Financial Services,65,15.8,SMB,0,6.0,12,4,1,2,0,1,6,53.5,55.2,0
ACC2838,Education,40,7.3,SMB,0,4.5,6,2,5,2,0,2,1,26.3,55.2,0
ACC2839,Technology,30,6.5,SMB,0,8.9,6,1,1,0,0,0,14,62.8,13.1,0
ACC2840,Financial Services,50,4.9,SMB,0,5.1,6,2,3,0,1,3,3,50.4,54.4,0
ACC2841,Financial Services,301,44.4,Mid-Market,1,5.3,6,1,4,0,0,0,0,42.2,30.2,0
ACC2842,Financial Services,76,10.4,SMB,1,1.1,7,0,2,0,0,2,2,26.4,23.1,0
ACC2843,Healthcare,477,84.3,Mid-Market,0,5.1,7,3,2,1,0,1,10,32.1,39.5,0
ACC2844,Education,255,57.7,Mid-Market,1,7.2,8,1,0,0,1,3,15,26.1,35.1,0
ACC2845,Technology,18,1.7,SMB,0,3.4,8,2,0,2,1,4,2,44.5,58.7,0
ACC2846,Technology,573,52.9,Mid-Market,1,4.0,2,2,3,2,1,2,8,40.3,53.5,0
ACC2847,Technology,702,157.6,Mid-Market,0,7.1,8,1,1,2,0,3,0,62.8,40.0,1
ACC2848,Retail,67,7.8,SMB,0,2.5,6,5,2,0,0,5,3,19.9,59.3,0
ACC2849,Healthcare,422,81.7,Mid-Market,0,7.6,17,2,1,0,0,3,2,39.9,48.5,1
ACC2850,Technology,80,13.8,SMB,0,4.4,4,4,1,0,1,2,0,48.3,53.7,0
ACC2851,Retail,277,61.4,Mid-Market,0,4.7,4,3,1,2,0,1,6,29.0,37.7,0
ACC2852,Retail,47,4.8,SMB,1,3.3,2,0,3,1,0,0,9,11.3,16.0,0
ACC2853,Retail,23,2.3,SMB,0,6.3,11,4,3,0,0,0,0,32.1,51.2,0
ACC2854,Retail,148,25.8,Mid-Market,0,10.0,13,1,3,0,0,1,1,45.4,39.1,0
ACC2855,Technology,208,50.1,Mid-Market,0,7.1,4,1,1,0,0,1,26,58.4,8.4,0
ACC2856,Manufacturing,145,21.8,Mid-Market,0,3.8,7,1,0,0,0,1,2,24.9,18.2,0
ACC2857,Financial Services,52,7.1,SMB,0,7.8,8,2,3,1,0,2,14,59.3,40.4,0
ACC2858,Retail,145,26.6,Mid-Market,0,4.9,6,1,1,1,0,1,13,28.5,21.3,0
ACC2859,Manufacturing,347,82.6,Mid-Market,0,8.2,12,3,2,2,0,4,3,41.2,63.2,1
ACC2860,Manufacturing,230,51.1,Mid-Market,0,7.1,11,4,0,1,0,2,2,36.5,49.5,0
ACC2861,Manufacturing,310,77.3,Mid-Market,0,1.0,6,2,1,0,0,2,2,17.1,29.5,0
ACC2862,Technology,102,8.6,Mid-Market,0,3.5,7,1,2,0,0,1,8,45.6,23.7,0
ACC2863,Healthcare,1122,111.3,Enterprise,0,7.4,7,2,3,1,0,2,4,45.4,42.8,0
ACC2864,Education,53,9.7,SMB,1,5.8,10,1,2,0,1,1,6,19.7,43.5,0
ACC2865,Education,461,101.2,Mid-Market,0,3.5,7,2,1,2,0,1,16,26.7,32.3,0
ACC2866,Technology,1137,146.1,Enterprise,0,4.2,7,3,2,2,1,3,6,57.0,66.4,1
ACC2867,Technology,457,55.1,Mid-Market,0,1.7,5,1,1,1,0,2,53,42.7,7.1,0
ACC2868,Technology,188,40.2,Mid-Market,0,5.3,7,1,4,1,0,0,10,52.3,32.7,0
ACC2869,Manufacturing,123,11.0,Mid-Market,0,9.9,7,1,2,0,0,4,2,44.9,34.8,0
ACC2870,Retail,940,134.2,Mid-Market,0,7.1,5,2,1,2,1,8,6,42.8,68.4,0
ACC2871,Technology,38,6.3,SMB,0,9.9,11,2,1,3,0,3,16,66.2,48.9,0
ACC2872,Healthcare,69,12.1,SMB,0,7.3,11,2,5,5,0,3,2,35.8,79.7,0
ACC2873,Retail,145,29.6,Mid-Market,0,7.6,13,2,2,1,1,2,13,37.4,58.8,0
ACC2874,Manufacturing,1222,171.5,Enterprise,0,9.4,12,3,2,0,0,5,0,52.9,57.6,1
ACC2875,Healthcare,400,73.7,Mid-Market,0,6.3,12,1,2,1,1,1,28,35.4,42.7,0
ACC2876,Healthcare,69,12.4,SMB,0,5.1,4,3,3,2,0,3,10,28.5,49.8,0
ACC2877,Healthcare,163,28.2,Mid-Market,0,7.6,22,3,2,0,0,3,1,37.6,66.0,0
ACC2878,Technology,110,20.8,Mid-Market,0,8.4,7,2,0,1,1,3,20,61.8,42.4,1
ACC2879,Healthcare,97,12.0,SMB,1,4.5,11,0,7,1,0,0,0,15.7,48.3,0
ACC2880,Manufacturing,873,82.4,Mid-Market,0,4.1,9,2,1,1,0,1,5,32.3,34.6,0
ACC2881,Retail,41,4.1,SMB,0,5.8,4,1,3,0,0,4,13,30.6,30.0,0
ACC2882,Healthcare,1981,234.1,Enterprise,0,7.2,9,1,3,0,0,2,27,52.3,26.0,0
ACC2883,Manufacturing,718,118.5,Mid-Market,0,7.1,14,3,2,1,0,1,4,40.8,52.1,0
ACC2884,Technology,1010,225.1,Enterprise,0,2.7,6,1,2,1,0,0,17,50.9,20.7,0
ACC2885,Financial Services,134,26.7,Mid-Market,0,9.3,9,3,3,2,0,2,2,65.0,57.3,1
ACC2886,Technology,201,43.0,Mid-Market,0,4.2,6,3,2,1,0,1,0,48.7,42.0,0
ACC2887,Technology,37,5.2,SMB,0,5.0,6,1,2,1,0,2,0,49.9,33.2,0
ACC2888,Manufacturing,123,18.3,Mid-Market,0,3.7,5,2,5,1,0,0,10,24.3,39.5,0
ACC2889,Education,464,68.2,Mid-Market,0,10.0,7,4,0,1,0,4,1,48.2,49.9,1
ACC2890,Technology,1319,148.5,Enterprise,0,6.0,8,2,1,1,0,3,0,64.6,41.0,0
ACC2891,Financial Services,58,5.2,SMB,1,3.8,1,1,1,0,1,2,37,35.1,17.3,0
ACC2892,Retail,152,27.4,Mid-Market,0,7.2,9,1,0,2,0,4,2,36.2,39.7,0
ACC2893,Technology,201,49.9,Mid-Market,1,7.0,7,3,2,0,1,2,6,47.0,53.8,1
ACC2894,Healthcare,39,4.2,SMB,1,5.1,6,3,2,2,0,1,9,17.2,43.3,0
ACC2895,Manufacturing,527,46.3,Mid-Market,1,7.2,9,2,3,1,0,2,1,28.5,46.9,1
ACC2896,Healthcare,95,20.2,SMB,1,3.8,4,2,0,2,0,2,4,13.4,31.6,0
ACC2897,Technology,189,23.2,Mid-Market,0,4.5,4,1,2,2,0,4,10,49.6,37.1,0
ACC2898,Financial Services,135,29.8,Mid-Market,0,1.5,6,2,2,2,0,2,10,39.2,40.0,0
ACC2899,Manufacturing,87,17.4,SMB,0,2.9,4,1,2,2,0,1,18,21.4,25.2,0
ACC2900,Healthcare,242,58.3,Mid-Market,0,9.1,8,2,2,1,0,4,5,43.3,45.9,0
ACC2901,Technology,184,27.5,Mid-Market,1,8.8,11,1,1,1,0,0,22,52.8,22.1,0
ACC2902,Manufacturing,150,28.9,Mid-Market,1,5.6,6,1,2,1,0,1,11,19.8,26.0,0
ACC2903,Technology,94,14.9,SMB,0,8.8,6,3,2,1,0,0,8,63.0,35.9,0
ACC2904,Manufacturing,370,69.3,Mid-Market,0,5.2,9,2,1,0,0,0,1,31.5,28.4,0
ACC2905,Technology,2100,328.5,Enterprise,0,5.0,11,1,1,1,0,1,8,68.1,30.5,0
ACC2906,Education,293,32.8,Mid-Market,0,5.6,2,2,0,0,0,2,9,32.1,17.0,0
ACC2907,Financial Services,893,148.5,Mid-Market,0,5.3,8,4,1,0,0,4,14,58.5,45.3,0
ACC2908,Financial Services,40,6.8,SMB,0,5.1,5,2,1,3,1,4,12,50.3,59.2,0
ACC2909,Technology,300,65.3,Mid-Market,1,7.8,13,2,0,2,0,3,7,50.5,46.5,0
ACC2910,Financial Services,58,11.9,SMB,0,5.8,9,2,1,0,0,0,8,52.8,25.7,1
ACC2911,Retail,35,6.7,SMB,1,6.9,9,0,2,1,1,3,14,23.1,43.8,0
ACC2912,Education,93,9.2,SMB,0,7.6,10,2,1,0,0,3,4,37.0,37.5,0
ACC2913,Financial Services,1152,233.3,Enterprise,1,6.3,5,2,0,0,0,2,1,53.0,24.5,0
ACC2914,Financial Services,841,138.8,Mid-Market,0,3.6,9,3,2,0,0,3,20,52.4,39.5,0
ACC2915,Manufacturing,335,77.7,Mid-Market,1,2.8,3,0,1,2,0,1,33,12.2,8.1,0
ACC2916,Retail,33,7.8,SMB,0,5.8,8,3,2,1,0,3,5,30.5,48.8,0
ACC2917,Healthcare,189,16.9,Mid-Market,0,5.2,9,3,1,1,0,1,46,29.9,24.5,0
ACC2918,Financial Services,362,79.5,Mid-Market,0,5.7,3,3,1,1,1,3,3,55.1,53.0,1
ACC2919,Financial Services,307,26.5,Mid-Market,1,5.5,8,4,1,1,0,0,0,43.0,43.9,0
ACC2920,Manufacturing,22,3.1,SMB,0,10.0,7,1,3,0,0,0,8,44.3,24.7,0
ACC2921,Technology,76,13.1,SMB,0,2.8,5,2,2,1,0,4,20,43.0,35.6,0
ACC2922,Healthcare,225,23.7,Mid-Market,0,1.5,6,3,1,1,1,5,9,18.0,60.9,0
ACC2923,Financial Services,491,101.6,Mid-Market,0,6.2,6,2,0,0,1,5,0,57.9,49.8,1
ACC2924,Manufacturing,14,1.1,SMB,1,4.7,8,0,1,2,0,2,0,15.7,31.2,0
ACC2925,Technology,198,21.5,Mid-Market,0,6.1,13,2,3,0,0,1,12,55.0,40.7,0
ACC2926,Healthcare,294,52.5,Mid-Market,0,6.7,8,2,1,1,0,3,18,35.8,34.0,0
ACC2927,Financial Services,738,148.7,Mid-Market,1,8.1,12,1,2,1,1,4,2,55.4,61.7,1
ACC2928,Healthcare,602,142.0,Mid-Market,0,2.5,5,2,4,0,0,1,6,24.6,35.2,0
ACC2929,Technology,521,104.2,Mid-Market,1,4.4,6,0,0,0,0,1,32,41.2,0.0,0
ACC2930,Healthcare,86,16.7,SMB,0,6.4,15,3,0,1,0,2,6,33.0,47.9,0
ACC2931,Healthcare,20,2.9,SMB,0,7.0,17,1,2,1,1,3,1,34.4,66.4,1
ACC2932,Healthcare,146,11.7,Mid-Market,0,9.9,13,3,2,3,0,1,24,45.1,52.6,0
ACC2933,Healthcare,899,90.3,Mid-Market,0,7.4,6,1,2,0,0,1,6,43.4,23.0,0
ACC2934,Manufacturing,1497,255.8,Enterprise,0,5.4,6,1,5,0,0,6,4,42.1,50.1,0
ACC2935,Retail,616,120.0,Mid-Market,0,3.7,5,1,1,2,0,1,1,28.7,29.4,0
ACC2936,Technology,427,64.5,Mid-Market,0,4.4,7,1,1,1,1,3,6,51.4,46.0,1
ACC2937,Retail,400,81.7,Mid-Market,0,4.3,8,2,2,1,1,2,14,28.8,51.1,1
ACC2938,Financial Services,118,19.9,Mid-Market,1,6.8,9,1,5,1,0,0,12,45.6,38.7,0
ACC2939,Technology,206,19.1,Mid-Market,0,6.0,10,2,1,0,0,0,6,54.7,27.9,0
ACC2940,Technology,2142,241.3,Enterprise,0,2.9,6,1,2,3,0,1,12,61.6,35.3,0
ACC2941,Financial Services,71,15.8,SMB,1,4.6,7,1,2,0,0,1,4,37.9,25.3,0
ACC2942,Manufacturing,1996,405.7,Enterprise,0,7.3,8,2,1,0,0,3,13,52.8,31.0,0
ACC2943,Manufacturing,160,37.1,Mid-Market,0,6.2,8,3,0,1,1,3,0,32.9,57.6,0
ACC2944,Manufacturing,1370,137.0,Enterprise,1,6.6,15,1,0,0,0,1,2,33.9,30.0,0
ACC2945,Healthcare,39,9.7,SMB,1,6.3,12,0,3,2,0,0,21,21.2,30.8,0
ACC2946,Financial Services,524,60.6,Mid-Market,0,8.8,6,2,3,1,0,2,3,66.8,41.8,1
ACC2947,Technology,93,7.6,SMB,0,6.0,8,2,2,2,0,1,2,53.7,43.1,0
ACC2948,Financial Services,38,9.5,SMB,0,4.7,5,1,3,3,0,4,0,49.0,51.2,0
ACC2949,Financial Services,325,41.5,Mid-Market,0,3.7,4,2,0,2,0,1,4,48.2,28.7,0
ACC2950,Technology,908,175.8,Mid-Market,0,6.0,5,1,1,0,0,1,0,60.9,20.0,0
ACC2951,Technology,81,8.9,SMB,0,1.0,4,2,1,0,0,0,6,37.1,19.1,0
ACC2952,Healthcare,34,6.1,SMB,0,5.1,6,2,0,1,1,3,25,28.2,39.0,1
ACC2953,Manufacturing,217,50.7,Mid-Market,0,5.1,5,1,2,0,1,3,15,29.8,38.5,0
ACC2954,Education,218,29.3,Mid-Market,0,2.8,4,1,3,1,0,2,0,22.2,34.1,0
ACC2955,Education,499,96.8,Mid-Market,0,3.6,3,2,1,2,0,2,3,27.3,34.4,0
ACC2956,Healthcare,840,94.0,Mid-Market,0,7.1,13,1,2,1,0,4,2,41.9,48.5,0
ACC2957,Financial Services,226,42.1,Mid-Market,0,6.0,3,1,0,3,0,4,0,54.9,36.6,0
ACC2958,Healthcare,2730,374.5,Enterprise,0,5.7,7,1,0,1,0,4,1,54.0,32.3,0
ACC2959,Manufacturing,327,37.9,Mid-Market,0,6.1,7,1,0,1,1,2,23,34.1,32.5,0
ACC2960,Technology,155,20.7,Mid-Market,0,5.7,4,3,0,1,0,1,3,53.3,30.0,0
ACC2961,Financial Services,30,3.3,SMB,0,8.0,12,1,1,0,1,2,4,59.8,46.2,0
ACC2962,Retail,173,40.4,Mid-Market,0,5.7,4,1,2,0,0,1,6,31.4,20.1,0
ACC2963,Financial Services,158,23.3,Mid-Market,0,2.6,8,4,2,1,1,3,13,43.1,66.1,1
ACC2964,Healthcare,852,103.7,Mid-Market,0,8.8,4,1,0,0,1,3,16,47.6,28.9,0
ACC2965,Healthcare,446,69.7,Mid-Market,0,6.2,7,1,0,1,0,1,33,35.5,11.0,0
ACC2966,Technology,52,7.0,SMB,0,4.3,4,2,1,0,0,2,2,47.8,26.5,0
ACC2967,Financial Services,306,63.2,Mid-Market,0,3.0,4,4,0,0,0,1,3,45.7,31.0,0
ACC2968,Financial Services,585,143.4,Mid-Market,0,6.3,6,2,2,1,1,2,3,59.1,52.5,1
ACC2969,Technology,1783,275.4,Enterprise,0,5.3,7,2,1,1,0,5,5,66.3,43.4,0
ACC2970,Technology,775,175.4,Mid-Market,0,8.6,13,3,1,1,0,1,16,68.4,42.0,0
ACC2971,Retail,657,115.8,Mid-Market,1,4.8,5,2,1,0,1,3,2,21.7,45.6,0
ACC2972,Technology,264,28.2,Mid-Market,0,3.8,3,2,0,1,0,0,15,48.0,15.1,0
ACC2973,Healthcare,405,79.9,Mid-Market,0,7.3,8,4,0,0,0,2,2,38.7,40.2,1
ACC2974,Technology,1241,207.6,Enterprise,1,7.4,8,1,1,0,0,1,12,57.5,19.7,0
ACC2975,Education,43,8.2,SMB,1,5.8,6,1,1,1,1,3,16,19.6,40.6,0
ACC2976,Technology,155,35.8,Mid-Market,0,6.9,12,2,1,1,1,5,19,57.3,59.9,0
ACC2977,Financial Services,89,13.8,SMB,0,5.4,8,2,3,0,0,0,7,51.7,32.4,0
ACC2978,Retail,400,93.3,Mid-Market,0,6.0,9,1,5,1,0,1,3,34.4,45.2,0
ACC2979,Retail,1211,251.4,Enterprise,0,7.8,9,5,0,1,0,4,14,47.5,53.6,1
ACC2980,Technology,112,18.3,Mid-Market,0,6.8,3,1,0,1,0,1,3,56.6,16.9,0
ACC2981,Retail,10,1.8,SMB,0,5.2,7,1,2,2,0,4,1,28.3,45.0,0
ACC2982,Financial Services,143,19.4,Mid-Market,0,8.2,14,2,1,0,0,0,17,61.5,29.5,0
ACC2983,Financial Services,802,198.3,Mid-Market,0,1.0,3,2,1,0,0,2,5,43.5,23.9,0
ACC2984,Technology,492,95.2,Mid-Market,0,9.6,13,1,2,3,0,0,8,69.2,44.2,1
ACC2985,Technology,426,37.3,Mid-Market,1,2.1,6,1,1,1,0,0,25,32.8,13.7,0
ACC2986,Manufacturing,170,23.0,Mid-Market,0,4.2,12,2,4,1,0,1,1,26.4,52.3,1
ACC2987,Financial Services,46,8.6,SMB,0,5.4,5,3,1,0,0,4,8,51.3,37.4,0
ACC2988,Financial Services,478,42.8,Mid-Market,0,5.2,6,2,1,0,0,2,8,54.5,27.1,0
ACC2989,Manufacturing,82,6.9,SMB,0,7.5,18,1,4,0,0,1,19,36.6,43.3,1
ACC2990,Manufacturing,4185,655.0,Enterprise,0,3.4,4,3,3,0,0,0,4,59.2,33.6,0
ACC2991,Technology,513,70.1,Mid-Market,1,6.0,7,0,3,0,0,1,5,46.4,22.9,0
ACC2992,Healthcare,115,17.8,Mid-Market,1,4.3,4,1,0,0,0,2,7,15.2,14.8,0
ACC2993,Technology,110,13.7,Mid-Market,0,6.1,10,3,3,1,0,2,1,54.2,54.2,0
ACC2994,Manufacturing,216,23.3,Mid-Market,0,5.4,7,3,4,0,0,2,6,30.8,46.9,0
ACC2995,Manufacturing,179,35.3,Mid-Market,0,5.7,9,2,2,1,0,2,5,31.5,41.5,0
ACC2996,Education,1045,175.0,Enterprise,0,4.4,7,1,1,0,0,3,2,34.8,28.0,1
ACC2997,Technology,311,35.5,Mid-Market,0,4.5,7,1,0,0,0,3,17,50.7,18.2,0
ACC2998,Technology,94,12.6,SMB,0,6.1,7,3,0,1,0,2,5,54.1,36.6,0
ACC2999,Technology,2857,516.0,Enterprise,0,7.4,6,3,2,0,0,2,3,82.8,38.8,0
ACC3000,Technology,260,24.0,Mid-Market,0,4.3,6,3,0,1,0,3,1,49.6,39.6,0
ACC3001,Technology,664,69.8,Mid-Market,0,3.8,4,3,2,1,0,0,0,51.5,36.1,1
ACC3002,Retail,110,10.2,Mid-Market,1,6.7,10,1,2,0,0,0,32,23.1,15.8,0
ACC3003,Technology,392,85.5,Mid-Market,0,5.4,12,2,2,0,0,2,53,54.4,22.2,1
ACC3004,Technology,366,76.1,Mid-Market,0,7.2,13,3,2,1,1,2,22,60.1,61.2,1
ACC3005,Manufacturing,20,4.2,SMB,0,3.7,7,2,1,0,0,3,6,23.4,32.3,1
ACC3006,Financial Services,3360,678.0,Enterprise,0,1.9,3,2,1,0,0,3,16,69.0,22.5,0
ACC3007,Manufacturing,1310,253.9,Enterprise,0,4.4,8,3,1,0,0,1,17,37.1,29.5,0
ACC3008,Technology,146,23.5,Mid-Market,0,4.0,9,2,0,0,1,3,3,47.6,47.1,1
ACC3009,Financial Services,58,11.0,SMB,1,5.3,8,1,3,0,0,1,8,40.1,29.1,0
ACC3010,Technology,384,33.2,Mid-Market,0,4.2,5,1,3,1,0,1,31,50.4,20.6,0
ACC3011,Technology,273,50.7,Mid-Market,0,7.0,11,1,2,2,0,2,3,58.6,44.2,1
ACC3012,Retail,388,82.3,Mid-Market,0,4.9,4,3,3,1,0,3,10,30.7,44.9,0
ACC3013,Technology,313,51.7,Mid-Market,1,5.8,4,1,2,0,1,3,10,44.0,39.0,0
ACC3014,Healthcare,472,66.4,Mid-Market,1,5.8,7,0,1,0,0,1,6,23.3,14.7,0
ACC3015,Financial Services,1605,204.1,Enterprise,0,5.9,6,2,1,0,0,2,6,66.7,27.9,0
ACC3016,Financial Services,512,96.9,Mid-Market,0,5.5,7,2,2,0,0,3,6,55.8,36.2,0
ACC3017,Retail,62,12.3,SMB,0,6.5,5,2,4,1,1,2,7,33.1,57.3,1
ACC3018,Technology,1438,328.0,Enterprise,0,3.9,7,2,1,1,0,1,1,58.7,33.3,0
ACC3019,Manufacturing,2064,285.2,Enterprise,0,8.3,9,2,3,1,0,3,15,56.7,44.4,1
ACC3020,Education,14730,3106.0,Enterprise,0,5.0,5,2,3,0,0,5,10,71.7,41.5,0
ACC3021,Healthcare,56,9.8,SMB,0,2.9,4,3,1,2,0,0,36,21.1,23.0,0
ACC3022,Education,335,77.1,Mid-Market,0,5.9,4,1,2,1,0,2,2,33.5,29.5,0
ACC3023,Technology,16,2.7,SMB,0,3.8,10,3,1,1,1,2,1,45.8,61.1,0
ACC3024,Financial Services,502,84.3,Mid-Market,1,6.8,9,0,3,0,0,1,4,49.0,26.2,0
ACC3025,Technology,119,21.2,Mid-Market,0,9.9,12,1,0,1,0,2,7,66.9,31.4,0
ACC3026,Manufacturing,2982,618.4,Enterprise,0,3.9,4,2,1,0,0,3,2,50.2,29.5,0
ACC3027,Education,89,21.7,SMB,0,6.2,6,3,2,1,1,3,6,32.3,60.1,0
ACC3028,Technology,27,2.5,SMB,0,2.0,4,2,2,0,1,3,10,39.9,44.9,0
ACC3029,Manufacturing,132,11.8,Mid-Market,0,6.4,11,1,2,1,1,2,0,33.4,55.1,0
ACC3030,Technology,18,4.3,SMB,0,3.7,3,1,0,1,0,1,14,45.5,12.6,0
ACC3031,Healthcare,649,110.4,Mid-Market,0,4.3,6,1,3,2,0,3,28,31.0,34.0,0
ACC3032,Financial Services,16,3.0,SMB,0,3.3,4,2,1,2,0,2,3,44.1,35.9,0
ACC3033,Education,253,41.0,Mid-Market,0,7.0,12,3,3,2,0,2,14,36.4,57.0,0
ACC3034,Healthcare,16,1.5,SMB,0,7.5,18,2,1,0,0,3,5,36.0,48.8,0
ACC3035,Financial Services,161,33.9,Mid-Market,1,5.5,5,1,2,1,0,1,10,41.7,24.9,0
ACC3036,Technology,2072,429.0,Enterprise,0,3.8,8,2,2,0,0,1,13,63.9,29.1,0
ACC3037,Technology,391,52.0,Mid-Market,0,8.7,9,1,1,1,0,1,3,65.3,29.6,1
ACC3038,Technology,79,10.4,SMB,0,4.0,4,1,3,1,0,1,15,47.0,25.4,0
ACC3039,Technology,234,52.0,Mid-Market,1,1.2,3,1,1,1,1,3,1,28.1,42.0,0
ACC3040,Retail,250,23.1,Mid-Market,0,6.4,13,3,1,0,0,1,43,34.4,26.6,0
ACC3041,Healthcare,452,103.9,Mid-Market,0,3.3,6,2,2,0,0,6,4,25.9,44.3,0
ACC3042,Healthcare,41,5.1,SMB,1,7.5,13,2,0,2,1,2,2,25.2,60.2,1
ACC3043,Technology,528,95.5,Mid-Market,0,4.7,5,2,2,1,0,3,1,53.3,40.1,0
ACC3044,Retail,7,1.7,SMB,0,6.7,12,2,1,1,0,0,16,33.2,31.8,0
ACC3045,Manufacturing,107,20.9,Mid-Market,0,8.3,6,2,0,0,0,3,8,39.4,26.1,0
ACC3046,Technology,129,19.4,Mid-Market,1,3.1,5,1,5,1,0,0,30,33.4,25.9,0
ACC3047,Manufacturing,557,109.9,Mid-Market,0,4.4,5,2,0,0,0,0,10,30.5,15.1,0
ACC3048,Healthcare,251,34.8,Mid-Market,0,5.3,6,1,0,1,1,2,4,30.8,38.4,1
ACC3049,Technology,39,5.0,SMB,0,8.6,8,1,2,3,0,2,18,61.9,38.8,0
ACC3050,Financial Services,68,17.0,SMB,0,4.2,5,1,2,0,0,3,3,47.6,28.6,0
ACC3051,Financial Services,316,65.6,Mid-Market,0,4.3,7,1,1,1,0,1,3,50.1,26.6,0
ACC3052,Technology,220,41.7,Mid-Market,0,6.5,10,2,1,1,0,1,0,56.5,38.0,0
ACC3053,Education,115,16.1,Mid-Market,0,4.3,8,1,0,1,0,4,2,26.3,33.4,0
ACC3054,Retail,130,11.5,Mid-Market,0,5.8,5,4,4,1,0,4,3,31.4,61.8,0
ACC3055,Manufacturing,604,51.5,Mid-Market,0,2.4,9,1,4,1,0,1,3,24.3,41.3,0
ACC3056,Financial Services,124,21.6,Mid-Market,1,9.9,10,1,2,0,0,1,4,55.9,29.7,0
ACC3057,Financial Services,218,45.7,Mid-Market,0,2.8,6,1,1,0,1,6,8,44.3,47.6,1
ACC3058,Manufacturing,4108,703.9,Enterprise,1,4.9,3,0,4,2,0,0,2,52.4,29.0,0
ACC3059,Healthcare,38,8.5,SMB,0,5.4,6,1,1,0,0,2,10,29.2,20.5,1
ACC3060,Technology,22,1.9,SMB,0,9.3,10,3,3,1,0,2,1,64.0,54.2,1
ACC3061,Healthcare,677,96.4,Mid-Market,0,2.9,6,1,0,2,1,3,26,26.6,37.7,0
ACC3062,Retail,101,12.2,Mid-Market,0,9.5,9,2,1,0,0,3,0,43.3,37.6,0
ACC3063,Financial Services,161,25.1,Mid-Market,1,7.0,7,2,0,0,0,0,23,46.6,13.0,0
ACC3064,Technology,88,8.1,SMB,1,6.3,15,0,1,0,0,3,7,43.7,31.9,1
ACC3065,Manufacturing,174,42.1,Mid-Market,0,3.5,7,2,1,1,0,5,12,24.1,40.7,0
ACC3066,Technology,1954,230.5,Enterprise,0,6.6,5,1,2,0,0,4,3,72.1,31.5,0
ACC3067,Technology,694,164.3,Mid-Market,0,4.1,3,2,0,2,0,3,1,52.8,34.2,1
ACC3068,Technology,750,114.3,Mid-Market,0,8.0,7,2,2,0,0,3,29,66.2,27.2,0
ACC3069,Financial Services,38,9.4,SMB,0,3.6,5,2,1,0,0,3,5,45.3,29.8,0
ACC3070,Manufacturing,54,9.4,SMB,0,5.3,7,2,1,0,0,3,6,29.0,32.3,0
ACC3071,Healthcare,6,1.4,SMB,0,4.4,5,3,1,0,0,1,42,25.6,15.3,0
ACC3072,Technology,85,6.9,SMB,0,3.5,8,2,0,1,0,0,4,45.4,26.7,0
ACC3073,Retail,848,175.7,Mid-Market,1,7.0,10,1,0,0,1,2,1,30.6,40.6,1
ACC3074,Retail,479,111.9,Mid-Market,0,6.6,14,2,1,0,0,0,8,37.1,33.0,0
ACC3075,Retail,183,19.0,Mid-Market,0,7.9,10,2,1,1,0,3,8,38.8,40.8,1
ACC3076,Technology,237,22.8,Mid-Market,1,1.9,5,3,5,3,0,0,14,30.4,53.6,1
